id,name,value,lng,lat
887474,城一4G朝阳乐成豪丽7号楼1H,158.365717,116.471533,39.896058
887475,城一4G朝阳金台夕照东北1H,32.65913695,116.455913,39.916623
887476,城一4G朝阳嘉里中心J1H,114.1436851,116.455258,39.912311
887477,城一4G朝阳平房村集贸市场1H,307.5327089,116.529292,39.933151
887478,城一4G朝阳姚家园1H,202.0270349,116.502501,39.937222
887480,城一4G朝阳厂坡村1H,270.257048,116.460277,39.901388
887481,城一4G朝阳八里庄东里1H,365.6366763,116.493321,39.916802
887482,城一4G朝阳白家庄北里1H,208.7244731,116.449743,39.929967
887483,城一4G朝阳星程星月亮马酒店1H,742.2725489,116.485016,39.958551
887484,城一4G朝阳天鹅湾18号楼1H,302.309277,116.516998,39.919743
887485,城一4G朝阳石佛营东里2号楼1H,265.7504711,116.500525,39.933191
887488,城一4G朝阳将台洼村1H,142.1040833,116.508611,39.951111
887489,城一4G朝阳服装学院东1H,104.5259678,116.428298,39.973388
887490,城一4G朝阳国家网球场停车场南侧1H,72.89902505,116.374166,40.017777
887491,城一4G朝阳华鼎世家1H,135.8072467,116.471218,39.994133
887492,城一4G朝阳中轻集团南侧1H,53.4731755,116.484284,40.002895
887493,城一4G朝阳朝来高科技产业园1H,100.8661779,116.469551,40.018272
887494,城一4G朝阳来广营东路东1H,210.7261208,116.465063,40.019411
887495,城一4G朝阳来广营凤凰金融西南1H,109.34882,116.464957,40.016721
887497,城一4G朝阳周庄村4队1H,294.5951243,116.460555,39.856666
887498,城一4G朝阳四惠长途1H,408.0679301,116.493393,39.906192
887499,城一4G朝阳建华路东北1H,48.59507407,116.437543,39.910267
887501,城一4G朝阳兴隆公园1H,464.2639606,116.525111,39.908921
887502,城一4G朝阳棕榈泉西侧1H,324.9534127,116.472501,39.929444
887503,城一4G朝阳水锥子北里1H,674.746093,116.467804,39.928333
887504,城一4G朝阳财满街1H,165.1257151,116.528074,39.916455
887505,城一4G朝阳汉庭酒店惠新东桥店1H,326.8252859,116.416341,39.987051
887506,城一4G朝阳太阳宫桥东南1H,394.4989182,116.425833,39.967501
887507,城一4G朝阳慈云寺桥西北1H,326.3910239,116.482834,39.914463
887508,城一4G朝阳四元桥西顺景园1H,78.10229326,116.458333,39.972777
887509,城一4G朝阳四环望京桥西北1H,80.60099104,116.446593,39.981495
887510,城一4G朝阳中医院共联通1H,158.5556535,116.440536,39.925743
887512,城一4G朝阳安捷伦大厦西1H,82.77033192,116.476713,40.009535
887513,城一4G朝阳奥林匹克公园观光塔西侧1H,151.0305687,116.385373,40.007165
887514,城一4G朝阳大望京公园湖东南1H,99.04473705,116.486388,40.000098
887515,城一4G朝阳花虎沟1H,323.718359,116.356666,40.010833
887516,城一4G朝阳牛王庙社区服务站旁绿地1H,68.06094191,116.458611,39.963333
887517,城一4G朝阳二体校共电信1H,20.14339327,116.526161,39.943981
887518,城一4G朝阳58同城总部杆塔1H,141.7264309,116.499968,39.986467
887519,城一4G朝阳798艺术区1H,211.5308016,116.487794,39.983346
887520,城一4G朝阳新源南路西口1H,431.6855058,116.445041,39.945961
887521,城一4G朝阳新源街43号楼1H,199.8687149,116.448179,39.949004
887522,城一4G朝阳王四营1H,43.54548699,116.534722,39.868888
887523,城一4G朝阳三清阁1H,341.9334918,116.462222,40.003055
887524,城一4G朝阳鸟巢南1H,49.76601588,116.389267,39.987152
887525,城一4G朝阳京沪高速15出口1H,107.0159318,116.515321,39.827946
887526,城一4G朝阳798十光漆画馆1H,64.67792679,116.487785,39.981701
887527,城一4G朝阳枣营路东侧1H,226.863032,116.477222,39.944167
887528,城一4G朝阳安贞桥内1H,225.2147275,116.400555,39.968333
887529,城一4G朝阳奥体西门1H,91.76088149,116.389001,39.980602
887530,城一4G朝阳奥园会所东北1H,89.44023272,116.385567,40.002403
887531,通州4G云景东里2H,149.7600236,116.666909,39.878805
887532,通州4G新建村工业区2H,46.8335525,116.640603,39.924419
887533,通州4G温榆河南2H,70.16917721,116.643153,39.928352
887534,通州4G杨富店2H,489.8764594,116.63924,39.89248
887535,通州4G澜花语岸2H,99.85107358,116.665301,39.924425
887537,通州4G云景4S店2H,255.3145619,116.659823,39.875511
887538,通州4G263医院2H,321.4132094,116.641638,39.913678
887539,通州4G红旗机械厂2H,32.05106231,116.649624,39.905207
887540,通州4GBOBO自由城东2H,53.93852882,116.690936,39.907494
887541,通州4G物资学院路3号院2H,81.07999908,116.629722,39.921666
887542,通州4G烟草专卖局2H,64.04123575,116.6393,39.92343
887543,通州4G王家场村西2H,84.21303691,116.667222,39.922222
887544,通州4G通燕高速耿庄桥西2H,29.21354572,116.675182,39.922105
887545,通州4G地震局2H,46.89524255,116.648637,39.906817
887546,通州4G三职2H,181.7947434,116.664821,39.928547
887547,通州4G八里桥小商品城南门2H,280.7516431,116.628276,39.908802
887548,通州4G杨庄2H,69.7428754,116.629251,39.898056
887549,通州4G北关环岛西2H,337.7749246,116.646,39.92065
887550,通州4G北关清真寺2H,282.3763422,116.649536,39.918653
887552,通州4G月亮河2H,284.2652443,116.670197,39.916836
887553,通州4G西潞苑南2H,192.6979918,116.654891,39.932962
887554,通州4G西营前街34号楼2H,266.0965945,116.663654,39.895194
887555,通州4G日化二厂2H,177.2615492,116.675701,39.899541
887557,通州4G地铁九棵树站2H,333.078681,116.650681,39.889224
887559,通州4G杨庄路2H,280.4604514,116.625772,39.8974
887561,通州4G京贸国际城东侧2H,194.7674426,116.682006,39.917664
887562,通州4G运河文化广场2H,189.54894,116.671038,39.915373
887563,通州4G地铁果园站2H,178.1620309,116.641493,39.891852
887564,通州4G地铁北苑站2H,108.0764977,116.630654,39.903179
887565,通州4G金港湾酒店2H,171.8473949,116.6518981,39.90165509
887566,通州4G世纪星城西侧2H,36.82337482,116.619708,39.894597
887567,通州4G五里店宝龙物流2H,250.9825071,116.619811,39.897371
887568,通州4G月季园2H,55.3852231,116.698888,39.917777
887569,通州4G物资学院东南2H,407.006406,116.633872,39.925153
887570,通州4G北京ONE2H,110.402778,116.651316,39.907045
887571,通州4G怡佳家园2H,80.35035824,116.641265,39.906377
887572,通州4G水恋晶城2H,95.50976767,116.688023,39.915421
887573,通州4G运河生态公园2H,51.86322339,116.698353,39.895389
887574,通州4G武夷花园253单元2H,163.0386335,116.693943,39.917612
887575,通州4G林业站2H,73.53376543,116.650907,39.931523
887576,通州4G北浮桥东北2H,196.379222,116.653074,39.929147
887577,通州4G财政学校2H,196.1266269,116.642751,39.919881
887578,通州4G巴克寓所北门2H,322.32711,116.636654,39.886723
887580,通州4G火车站2H,152.5672047,116.657748,39.896502
887581,通州4G龙旺庄路口2H,125.55143,116.679206,39.929502
887582,通州4G京东运乔建材城道口2H,197.4048384,116.692301,39.890817
887583,通州4G政府新址2H,165.792263,116.725487,39.915243
887584,通州4G永顺村2H,329.3747308,116.635491,39.923021
887586,通州4G通典铭居北2H,72.69214711,116.630861,39.908041
887587,通州4G杨庄北里9号2H,242.2742292,116.626503,39.902762
887588,通州4G仪器仪表2H,117.8057544,116.626411,39.906131
887589,通州4G玉桥南里锅炉房2H,71.0279671,116.677175,39.887895
887590,通州4G北关马厂2H,626.807605,116.655909,39.922053
887591,通州4G商务科技学校2H,70.88801008,116.645512,39.924256
887592,通州4G翠萍西里2H,93.59776021,116.636811,39.883571
887593,通州4G巴克寓所2H,136.0966463,116.629313,39.887441
887594,通州4G西小马庄2H,203.6092074,116.633722,39.890751
887595,通州4G晟世嘉园东2H,239.4474947,116.636411,39.880861
887596,通州4G西马庄收费站北2H,45.18336683,116.628716,39.916838
887597,通州4G新华西街145号2H,137.9189178,116.633725,39.905235
887598,通州4G国泰百货2H,27.86904281,116.629565,39.905252
887599,通州4G五所南区2H,157.3876171,116.656147,39.887335
887600,通州4G中核集团2H,101.7304914,116.657436,39.884044
887601,通州4G世纪园龙鼎小区2H,83.88820379,116.645918,39.878635
887602,通州4G云景里2H,53.98616747,116.649967,39.879853
887604,通州4G地税2H,252.9408655,116.677568,39.884422
887605,通州4G中医学校2H,393.1158929,116.661942,39.884161
887607,通州4G京谊宾馆2H,146.5568423,116.625921,39.914261
887608,通州4G西门市场2H,463.6794714,116.638632,39.905164
887609,通州4G蓝山国际东侧2H,123.2776827,116.654227,39.894719
887610,通州4G乔庄南2H,261.4370092,116.676341,39.890641
887611,通州4G经略天则1H,186.4541179,116.621221,39.851735
887613,通州4G京哈枣林庄西北1H,0,116.735647,39.823173
887614,通州4G小周易中1H,40.30729482,116.578271,39.732379
887615,通州4G边槐庄村西1H,14.57996558,116.866666,39.690555
887616,通州4G里二泗村中1H,617.6181742,116.758143,39.829087
887617,通州4G召里村2H,165.5108653,116.714763,39.921336
887618,通州4G师姑庄村东1H,38.20005818,116.765073,39.914707
887619,通州4G师姑庄村南1H,52.32744748,116.761979,39.910856
887620,通州4G徐宋路圆领部落1H,134.7701894,116.708903,39.958484
887621,通州4G体育场南1H,73.77555877,116.654037,39.906268
887622,通州4G乔庄北街1H,142.4539103,116.673459,39.894311
887623,通州4G雅轩公寓西1H,248.280992,116.717414,39.943199
887624,通州4G时尚雅苑2H,73.37651685,116.658074,39.890691
887625,通州4G朱家垡2H,509.411831,116.629518,39.848818
887626,通州4G摇不动村东1H,23.10118688,116.773952,39.923569
887627,通州4G东张各庄村北1H,39.19825321,116.800711,39.715079
887628,通州4G东居时代1H,226.5563714,116.532817,39.825692
887629,通州4G漷县村西1H,364.3332121,116.768105,39.772798
887631,通州4G马驹桥东店村东北1H,50.02843015,116.569715,39.752352
887632,通州4G富力尚悦居1H,132.5599801,116.585349,39.772588
887633,通州4G马驹桥张各庄1H,64.25348159,116.557566,39.738711
887634,通州4G胜景湖房车度假营地1H,17.44413683,116.861387,39.839761
887635,通州4G新华西街13号楼2H,154.1201932,116.633028,39.908086
887636,通州4G诗梦园2H,309.9474586,116.633341,39.91991
887637,通州4G小稿村2H,287.5262521,116.638037,39.878098
887638,通州4G铁路公安学校2H,42.50556041,116.686712,39.898625
887639,通州4G移动综合楼2H,221.2545013,116.649641,39.914781
887641,大兴4G亦庄老年活动中心1H,64.52191242,116.477251,39.796491
887644,大兴4G亦庄金泰家园南1H,164.219025,116.499892,39.807281
887645,大兴4G亦庄地泽南街1H,165.0156796,116.502481,39.779842
887646,大兴4G亦庄华联印刷厂南侧1H,110.3335025,116.512622,39.804631
887647,大兴4G亦庄诺基亚1H,253.6792571,116.518888,39.792501
887648,大兴4G大兴1H,372.5423142,116.330833,39.729722
887650,大兴4G华堂商场1H,417.3846091,116.330491,39.756361
887651,大兴4G黄村房管所1H,267.5765166,116.328141,39.731961
887652,大兴4G金日兴科1H,44.11272005,116.35294,39.75726
887653,大兴4G星光华成1H,97.7178875,116.336154,39.758736
887654,大兴4G郁花园北1H,237.8134751,116.330938,39.774508
887655,大兴4G郁花园三里南1H,466.8995512,116.325471,39.767101
887656,大兴4G公安大学综合楼东北1H,96.36270973,116.367511,39.768333
887657,大兴4G公安大学公寓楼东侧1H,22.4072066,116.367511,39.764166
887658,大兴4G公安大学北1H,26.18884874,116.367611,39.766881
887659,大兴4G宏大北园1H,145.1405676,116.334782,39.800061
887660,大兴4G西红门电信局1H,93.68025099,116.331749,39.778848
887661,大兴4G西红门社区卫生服务中心1H,234.1502219,116.339424,39.791028
887662,大兴4G兴海公园1H,210.800274,116.326591,39.787141
887663,大兴4G西红门新三余村村委会1H,411.4817698,116.360791,39.770831
887664,大兴4G帝园商城1H,516.9033017,116.333921,39.731071
887665,大兴4G亦庄燕宝汽车服务有限公司1H,286.6628067,116.507997,39.793928
887666,大兴4G香园路东1H,198.5584953,116.335132,39.771191
887667,大兴4G盛通铁路专用配件厂西侧1H,33.41151152,116.344444,39.794444
887668,大兴4G西斯莱公馆2号楼1H,234.9105768,116.330884,39.763401
887669,大兴4G福星花园1H,103.6079415,116.342581,39.790701
887670,大兴4G九龙山庄东门1H,300.5674332,116.339481,39.801041
887671,大兴4G五环西红门桥东1H,131.0920969,116.354551,39.776261
887672,大兴4G高米店公园东1H,236.5882069,116.335961,39.763311
887673,大兴4G宏大南园1H,126.1026782,116.324521,39.793541
887674,大兴4G体育局东北1H,315.1038862,116.331508,39.738797
887675,大兴4G西红门镇二村1H,140.9048419,116.340406,39.794608
887676,大兴4G西红门南桥收费站东南1H,162.285982,116.339236,39.778091
887677,大兴4G佟家场村委会东1H,39.94486783,116.315481,39.726681
887678,大兴4G西红门公园1H,58.21188641,116.345,39.775833
887680,大兴4G亦庄科创十一街中部1H,177.9219805,116.55453,39.786049
887681,大兴4G金星公园西1H,83.34053839,116.329732,39.761111
887683,大兴4G兴华大街19号院1H,215.5349836,116.323621,39.772215
887685,大兴4G庞各庄丁村西南1H,109.0774366,116.259621,39.608511
887687,大兴4G南海子公园西南1H,24.42520411,116.455194,39.769515
887690,大兴4G金星路30号院5号楼1H,202.4756582,116.358467,39.759975
887691,大兴4G亦庄开拓热力七厂1H,75.45417135,116.547002,39.784909
887693,大兴4G亦庄经海五路1H,344.3873235,116.561179,39.785747
887694,大兴4G亦庄数字工场1H,417.4313164,116.557922,39.789269
887695,大兴4G前大营新村西1H,7.589644426,116.368102,39.672928
887697,大兴4G首座御园三期16号楼1H,52.14225082,116.360827,39.752408
887698,大兴4G首座御园二期3号楼1H,122.8411853,116.359675,39.747883
887702,大兴4G魏善庄后大营村北1H,13.5604044,116.365546,39.689935
887703,大兴4G宝星高尔夫俱乐部北1H,0,116.243291,39.723681
887704,大兴4G黄村金苑路汉庭酒店1H,139.4374749,116.346856,39.757997
887705,大兴4G新机场北线河北头村东南1H,294.9278398,116.467911,39.576393
887706,大兴4G礼贤京九苑南村西1H,48.16228996,116.348209,39.55731
887707,大兴4G新机场北线京九西1H,12.52524493,116.340747,39.571912
887708,大兴4G礼贤京雄铁路贺北村西1H,14.46283176,116.347892,39.566041
887709,大兴4G黄村狼各庄东村南1H,126.5378834,116.342909,39.668496
887710,大兴4G狼垡一村西南角1H,399.3994493,116.275865,39.776536
887711,大兴4G采育育新花园1H,71.23228194,116.632069,39.663779
887712,大兴4G青云店北辛屯村北1H,150.0811816,116.464049,39.725058
887713,大兴4G青云店高庄村北1H,87.87711853,116.461111,39.685691
887714,大兴4G亦庄锦绣街9号院2号楼1H,149.2377517,116.518738,39.786804
887715,大兴4G新机场北线环岛西1H,4.557154255,116.39444,39.570854
887716,大兴4G建工学院1H,120.5829483,116.275466,39.751026
887717,大兴4G亦庄振国医院1H,47.1612138,116.517171,39.770531
887718,大兴4G亦庄一栋洋房东南1H,94.31908082,116.493711,39.793901
887719,大兴4G青云店西杭子村东侧1H,42.92572791,116.555047,39.668517
887720,大兴4G榆垡太子务村东北1H,77.21430794,116.341501,39.512165
887721,大兴4G青云店金晶公司东侧1H,195.2207187,116.463031,39.703929
887722,西城金泰通华苑饭店2Z,256.5070845,116.346741,39.933591
887743,丰台公益东桥西南1ZFD,343.9107171,116.38023,39.829471
887749,丰台槐房西路与槐房北路交叉口2Z,130.0955326,116.358301,39.816801
887754,平谷4G区医院病房楼2HM,174.5080976,117.098731,40.145215
887755,通州4G南堤寺村1H,107.6061419,116.755239,39.696081
887756,通州4G肖家林村西1H,157.8964129,116.890499,39.777451
887757,通州4G和合站村东1H,28.80060549,116.872491,39.771413
887758,通州4G和合站村南1H,13.93436753,116.864498,39.765851
887759,通州4G和合站村西南1H,33.15146103,116.861482,39.763286
887760,通州4G新华联2H,83.52555549,116.637227,39.888878
887762,通州4G东总屯2H,262.4683608,116.647491,39.888149
887763,通州4G西后街南1H,416.2915044,116.541912,39.755307
887764,通州4G西马庄村东2H,291.5195243,116.628321,39.911661
887765,通州4G西马庄村南2H,200.8184201,116.622372,39.908066
887766,通州区朝北8080easyHL,132.6361975,116.644627,39.939965
887767,通州4G中泽家园北1H,128.9095501,116.632258,39.874068
887768,通州4G尚东庭1H,109.9264124,116.673291,39.935629
887769,通州4G马桥北街北1H,246.2692815,116.544501,39.763751
887770,通州4G马驹桥镇珠江逸景小区1H,349.1513525,116.536704,39.738784
887773,城二4G崇文天坛医院1H,287.1019662,116.396666,39.876388
887774,城二4G东城东四四条39号1H,154.6494763,116.415955,39.926091
887776,城二4G丰台劳动午报社1H,349.7500356,116.417867,39.855797
887777,城二4G丰台蒲安北里2号楼1H,369.6425608,116.414742,39.864761
887783,城二4G东城民安小区1H,157.9883393,116.421971,39.940141
887784,城二4G丰台颐芳园1H,57.17365838,116.441521,39.849918
887785,城二4G西城上智宾馆1H,327.5415224,116.388889,39.881667
887787,城二4G东城国家博物馆西北1H,139.584633,116.393991,39.905381
887788,城二4G东城国家博物馆西南1H,73.16542646,116.394161,39.902396
887789,城二4G丰台龙华斌公寓1H,257.8907671,116.425751,39.852913
887790,城二4G东城南门仓胡同5号院1H,537.4018404,116.423059,39.929826
887791,城二4G丰台百荣商城北侧1H,189.81243,116.391388,39.860833
887792,城二4G丰台百荣商城南侧1H,165.3060756,116.391666,39.857777
887793,城二4G东城雅宝公寓1H,210.062121,116.425873,39.913691
887794,城二4G东城大菊胡同2H,162.7399323,116.418665,39.938753
887795,城二4G西城什刹海体校2H,52.09882399,116.385203,39.932747
887796,城二4G东城雅宝公寓2H,220.6569568,116.425873,39.913691
887797,城二4G丰台双庙2H,63.38107231,116.436944,39.844167
887798,城二4G丰台顺四条2H,292.0944329,116.426667,39.852511
887799,城二4G丰台芳群路2H,80.083656,116.420561,39.860911
887800,城二4G丰台刘家窑2H,221.2880749,116.415201,39.858031
887801,城二4G西城黄寺水利二招2H,175.9201968,116.380391,39.952641
887802,城二4G丰台方庄桥1H,103.8700379,116.432802,39.858024
887803,城二4G东城兴化路2H,330.1112684,116.402222,39.961667
887804,城二4G东城东四南大街2H,148.4578222,116.411111,39.921389
887806,城二4G崇文琉璃井1H,131.5343513,116.401388,39.867501
887809,城二4G丰台热力厂1H,246.7349262,116.408888,39.842777
887810,城二4G西城前细瓦厂胡同东口1H,27.5634022,116.380828,39.900772
887811,城二4G丰台北京电信发展总公司1H,132.81256,116.410091,39.861231
887812,城二4G丰台赵公口1H,278.6665875,116.407707,39.854712
887813,城二4G东城北京移动东直门办公楼1H,201.0240478,116.426123,39.935448
887814,城二4G东城中航大厦1H,212.2964211,116.428611,39.935277
887815,城二4G东城工体馆1H,379.90038,116.433995,39.931681
887816,城二4G东城天坛南门汉庭酒店1H,97.635721,116.412531,39.872191
887817,城二4G崇文体育馆路1H,172.1382767,116.418095,39.884425
887818,城二4G东城富润酒店1H,94.16330653,116.419671,39.926311
887820,城二4G东城菖蒲河公园1H,43.39513535,116.396217,39.906966
887821,城二4G东城社会科学院1H,224.599815,116.426461,39.907662
887822,城二4G崇文龙潭湖1H,269.3397391,116.428836,39.880425
887823,城二4G东城同仁医院1H,491.489279,116.412862,39.901811
887825,城二4G丰台大红门锦苑东南1H,39.72988068,116.414511,39.814571
887827,城二4G丰台宝苑国际1H,71.90291059,116.404488,39.808438
887828,城二4G丰台大红门派出所东1H,138.8838329,116.407873,39.822762
887830,城二4G丰台大红门桥方仕国际东1H,50.69830483,116.395587,39.825404
887832,城二4G东城聚龙花园1号楼1H,324.9824408,116.436062,39.929428
887834,城二4G东城协和医院新门诊楼外科楼1H,225.413531,116.408055,39.912222
887837,城二4G丰台和合大厦1H,126.175809,116.430376,39.855871
887838,城二4G崇文红桥交电1H,83.02886195,116.410512,39.887125
887839,城二4G崇文金鱼池综合楼1H,88.15811346,116.403719,39.887222
887842,城二4G崇文长保大厦侧楼1H,157.5339278,116.431722,39.891176
887844,城二4G东城第二医院1H,249.0563223,116.379166,39.902501
887846,城二4G东城东华门翠明庄宾馆1H,127.1237309,116.399757,39.913227
887847,城二4G东城民政部1H,120.8921081,116.398191,39.915561
887848,城二4G东城南池子招待所1H,36.34656425,116.398001,39.909501
887849,城二4G东城金府银街酒店1H,205.5920266,116.410001,39.915556
887852,城二4G西城黄寺大街西北侧1H,377.0358123,116.381423,39.961745
887854,城二4G东城安定门桥外三条1H,304.0879973,116.400593,39.949837
887857,城二4G西城亮马大众浴池1H,187.193488,116.382668,39.896953
887858,城二4G崇文法华南里1H,66.18360295,116.421412,39.884611
887859,城二4G崇文景泰西里9号楼铁通1H,92.19049894,116.405529,39.860747
887860,城二4G崇文永定门桥东南1H,121.9038564,116.394444,39.866666
887861,城二4G崇文万朋商厦1H,265.2352541,116.395001,39.863333
887862,城二4G东城北京站东侧1H,143.656248,116.423511,39.902101
887863,城二4G东城钟楼湾居委会1H,137.5438963,116.391388,39.940555
887864,城二4G丰台石榴庄二街2号院1H,281.8903195,116.425111,39.839255
887866,城二4G西城新风街三号院七天连锁酒店1H,365.3141835,116.369167,39.960556
887869,城二4G西城国务院机关事务管理局1H,107.5082566,116.373888,39.919166
887871,城二4G东城和平里东街1H,442.5514511,116.419444,39.949166
887872,城二4G西城鼓楼西大街1H,159.0899339,116.381071,39.944461
887874,城二4G东城北京医院1H,114.0377978,116.408611,39.901944
887875,城二4G东城东单路口1H,243.850119,116.410277,39.905833
887878,城二4G丰台国际轻纺城1H,149.2444443,116.400175,39.837812
887880,城二4G丰台光彩农副市场1H,210.2828106,116.414084,39.840412
887883,城二4G崇文全福德饺子城1H,189.3034174,116.399722,39.890277
887884,城二4G崇文珠市口如家酒店1H,61.74012383,116.402271,39.889351
887885,城二4G东城北京INN4号楼1H,575.9562121,116.425501,39.918185
887886,城二4G东城东四路口1H,243.1651588,116.410253,39.924328
887887,城二4G东城小雅宝胡同50号1H,81.03997118,116.424372,39.915134
887889,城二4G东城钱粮胡同34号院航数1H,33.35005469,116.408541,39.926244
887891,城二4G东城报房胡同101号1H,57.34968038,116.405404,39.920561
887892,城二4G丰台宋家庄首开福茂1H,190.7930396,116.421657,39.845169
887893,城二4G丰台方庄南路18号院9号楼1H,258.1356669,116.43701,39.849335
887896,城二4G东城北锣鼓巷99号1H,92.09841602,116.395886,39.941596
887897,城二4G东城景山西南角1H,204.8072287,116.388111,39.922459
887898,城二4G东城劳动人民文化宫1H,38.45438707,116.395284,39.907832
887903,城二4G西城电力广场开闭站铁通1H,215.4683177,116.389271,39.901239
887906,城二4G东城演乐胡同1H,92.73452568,116.414142,39.918848
887907,城二4G丰台粉末冶金厂1H,117.1438877,116.317588,39.796749
887910,城二4G西城前门内联升1H,349.285785,116.389194,39.894056
887911,顺义4G党校1H,165.3570203,116.645001,40.135555
887912,顺义4G府前东街1H,132.3124232,116.661365,40.127884
887913,顺义4G鲁能七号院东侧1H,63.22725359,116.661524,40.181862
887914,顺义4G鲁能七号院东南角1H,35.1501582,116.661401,40.177778
887915,顺义4G卧龙环岛1H,164.091526,116.634444,40.134166
887916,顺义4G荆圈道口1H,140.7658524,116.638611,40.175277
887917,顺义4G博联投资东北1H,162.8555554,116.655363,40.126662
887918,顺义4G马坡金宝花园别墅东侧1H,179.479361,116.660849,40.175004
887919,顺义4G公园西北1H,111.3298113,116.653333,40.120001
887920,顺义4G义宾供暖南侧1H,207.6354719,116.641111,40.129444
887921,顺义4G博联投资1H,477.8222234,116.651733,40.123884
887922,顺义4G米各庄村东外环路南1H,458.4937842,116.648271,40.079101
887923,顺义4G马坡乡村赛马场1H,27.32260916,116.657102,40.166658
887924,顺义4G三四营村迎宾路北侧小杆1H,147.1108623,116.631174,40.064142
887925,顺义4G北河村东一巷路南侧小杆1H,198.8834156,116.704116,40.052146
887926,顺义4G仁和派出所1H,252.3955223,116.646589,40.111376
887927,顺义4G毓秀园别墅南1H,75.23606316,116.686567,40.106039
887928,顺义4G顺平南线格林豪泰1H,247.7321154,116.649413,40.095891
887929,顺义4G妇幼保健院1H,341.8428003,116.665555,40.113611
887930,顺义4G双兴国际公寓东北角1H,100.1459623,116.653919,40.141011
887931,顺义4G大洛泡村木北路东侧1H,18.81636145,116.866975,40.043857
887932,顺义4G二十里堡村永富路23号1H,257.1468171,116.566659,40.075169
887933,顺义4G隆华购物中心南小杆1H,211.1300148,116.644914,40.122622
887934,顺义4G东兴路东兴市场西小杆1H,135.7686444,116.659082,40.132515
887935,顺义4G电视台1H,111.6749613,116.659233,40.120939
887936,顺义焦各庄村西街南巷19号院HL,176.5886284,116.598648,40.133817
887937,顺义4G北小营大街与上宏西路交叉口东南1H,172.2590916,116.732998,40.202321
887938,顺义4G高丽营恒兴东路与文良北街交汇处东侧1H,5.479481688,116.581878,40.164739
887939,顺义4G寺上村东怀寺路与李寺路交汇处1H,33.54663314,116.551497,40.265418
887940,顺义4G董各庄村后街与董白路交叉口小杆1H,146.4207283,116.512249,40.124368
887941,顺义4G望渠村西1H,63.83120904,116.749437,40.173535
887942,顺义4G望渠村东1H,22.94448771,116.761578,40.173205
887943,顺义4G蓝天大厦1H,254.4676471,116.555555,40.066388
887944,顺义4G天竺空港工业区A区1H,93.63946506,116.559674,40.073127
887945,顺义4G15号线花梨坎站1H,154.2270243,116.552549,40.083082
887946,顺义4G长城华冠汽车1H,479.8577025,116.545012,40.089875
887947,顺义4G东马各庄村北1H,541.7192511,116.556791,40.136837
887948,顺义4G腾仁路11号院7号楼1H,357.4529489,116.627509,40.223118
887949,顺义4G南彩村南彩北路西侧1H,220.6075167,116.734695,40.136043
887950,顺义4G恒兴路与文良北街交汇处1H,200.1299467,116.572806,40.165075
887952,顺义平沿路燕京啤酒厂宿舍楼HL,193.1503939,116.677595,40.101835
887954,顺义4G下西市北良路047二路南侧1H,83.64327425,116.490263,40.249586
887955,顺义4G小店村陈家沟街1号院内1H,186.7642782,116.818879,40.108149
887956,顺义4G东海洪村东兴二街10号1H,281.1014096,116.618883,40.140414
887957,顺义4G大胡营村牛韩路东侧1H,141.6573992,116.690555,40.228715
887958,顺义4G后俸伯村平安街八条与幸福街交汇处西侧1H,187.1717068,116.700674,40.134532
887959,顺义4G杨镇北门外大街61号1H,10.83647562,116.813746,40.158466
887960,顺义4G前俸伯环路与前俸伯中路交汇处小杆1H,216.1157774,116.704081,40.127365
887961,顺义4G马辛庄东北1H,59.90662789,116.716965,40.181262
887962,顺义4G北石槽国奥香邻雅居别墅西北1H,20.02050536,116.508454,40.255185
887963,顺义4G顺沙路与高白路交汇口西北1H,614.4308115,116.495402,40.169952
887964,顺义4G龙王头村西南1H,74.70972351,116.629019,40.245011
887965,顺义4G鑫牛南路2号院9号楼北侧小杆1H,17.49808539,116.668587,40.213552
887966,顺义4G鑫牛南路2号院14号楼西侧小杆1H,15.37175105,116.667287,40.213221
887967,顺义4G马辛庄村一街35号南侧1H,65.61765912,116.700038,40.178254
887968,顺义4G马辛庄村西1H,143.3364801,116.700329,40.172841
887969,顺义4G杨镇城市学院西侧1H,29.80051067,116.806032,40.156918
887970,顺义4G机场T3停车楼南1H,248.9058878,116.610277,40.045001
887971,顺义4G机场T3停车楼东1H,303.0092849,116.613055,40.052501
887972,顺义4G机场T3停车楼西1H,94.29632993,116.605833,40.050833
887973,顺义4G仇家店村环村西路16号西侧1H,73.50167987,116.741068,40.187941
887974,顺义4G陀头庙村西南1H,0,116.802634,40.189349
887975,顺义4G双河路9号燕京啤酒1H,176.6802476,116.681871,40.095238
887976,顺义4G学生训练基地西侧1H,18.30422806,116.910901,40.203924
887977,顺义4G山里辛庄西侧1H,17.75492289,116.898445,40.201841
887978,顺义4G北小营镇前怡路与顺密路交汇处1H,338.3516637,116.717701,40.187521
887979,顺义4G古城村西大街7巷33号东侧小杆1H,205.7109153,116.486834,40.095087
887980,顺义4G解放村东北1H,48.99420737,116.482887,40.211558
887981,顺义4G马坡佳和宜园西1H,118.6767282,116.637685,40.172421
887982,顺义4G林河南大街与顺仁路交叉口东北侧1H,240.1038123,116.659071,40.085719
887983,顺义4G龙湾屯镇史南路与木邵路交叉口1H,116.9592695,116.847271,40.230821
887984,顺义4G北小营镇前礼务村西1H,33.44776126,116.700291,40.186795
