name,lng,lat,1M5g_yonghushu,1M5g_zhuliubi222,6M5g_yonghushu,6M5g_zhuliubi222,9M5g_yonghushu,9M5g_zhuliubi222,12M5g_yonghushu,12M5g_zhuliubi222,归属区域名称,,,1M5g_zhuliubi,,6M5g_zhuliubi,,9M5g_zhuliubi,,12M5g_zhuliubi
通州5G小营村2H,116.687069,40.000663,,,1320,0.3403 ,2209,0.6216 ,3068 ,0.9869 ,,,,0,,34.02902013,,62.16270245,,98.69172258
昌平5G燕丹村三1Z,116.434388,40.082008,,,,,358,0.4676 ,476 ,0.7829 ,,,,0,,0,,46.75541088,,78.28755882
昌平5G百善西南1Z,116.277361,40.147511,,,532,0.3932 ,835,0.6222 ,1043 ,0.9579 ,,,,0,,39.31776463,,62.22431163,,95.79441157
房山5G长阳城铁镇政府1Z,116.210683,39.764954,243,0.0199 ,841,0.0584 ,1211,0.1271 ,1681 ,0.1621 ,,,,1.992625239,,5.835146253,,12.71150594,,16.20873959
昌平5G和泰利亨酒店1Z,116.253943,40.217301,,,,,1033,0.4349 ,1291 ,0.7176 ,昌平京北高生态疗养区,,,0,,0,,43.49398379,,71.76448999
城一5G朝阳雷庄村北1H,116.58485,40.00086,,,,,2190,0.5520 ,2959 ,0.8781 ,,,,0,,0,,55.20078687,,87.81372948
城一5G朝阳望京SOHO4HM,116.474679,39.995768,11,0.0019 ,178,0.1520 ,322,0.2740 ,412 ,0.4438 ,,,,0.192360226,,15.20200245,,27.4040049,,44.38125766
城二5G丰台马家楼1Z,116.33764,39.82798,889,0.2843 ,5863,0.3422 ,10260,0.6150 ,13324 ,0.9921 ,,,,28.43124768,,34.21612916,,61.50322602,,99.21146988
昌平5G龙禧园三区1Z,116.327068,40.080823,,,,,3,0.5277 ,4 ,0.8536 ,回龙观,,,0,,0,,52.77446156,,85.3562882
城一5G朝阳金蝉北里东侧灯杆1H,116.503958,39.867151,,,,,229,0.3452 ,313 ,0.5382 ,,,,0,,0,,34.52428142,,53.82466883
城二5G西城国家发改委1Z,116.33241,39.91191,,,,,0,0.0000 ,0 ,0.0000 ,金融街,,,0,,0,,0,,0
昌平5G北郊汽配城1Z,116.301855,40.079737,708,0.2756 ,911,0.2906 ,1490,0.4021 ,2069 ,0.6151 ,,,,27.55631629,,29.05631629,,40.21167512,,61.50996286
城三5G海淀花园北路丙28号院1Z,116.365836,39.978951,28,0.0151 ,,,323,0.1311 ,447 ,0.2171 ,,,,1.514960432,,0,,13.11108846,,21.70936686
大兴5G亦庄老年活动中心1H,116.47725,39.79649,135,0.2784 ,859,0.2978 ,1389,0.5354 ,1827 ,0.8233 ,北京小红门商圈,,,27.83786593,,29.78427907,,53.54277112,,82.32705019
城二5G丰台区大红门桥东南角1H,116.395833,39.829722,564,0.0522 ,2953,0.2116 ,5168,0.3041 ,6711 ,0.4688 ,北京龙潭湖景区,,,5.220613729,,21.15923778,,30.41090538,,46.88194833
城一5G朝阳五元桥西共电信1H,116.490005,39.996403,579,0.1368 ,1879,0.2018 ,3145,0.2124 ,4084 ,0.3270 ,首都机场高速,,,13.68053654,,20.18053654,,21.23762972,,32.70239665
城一5G朝阳银谷美泉小区南侧1H,116.519169,39.935435,34,0.0855 ,132,0.3591 ,188,0.5002 ,264 ,0.8503 ,首都国贸CBD商务中心区,,,8.546760867,,35.9128674,,50.01754646,,85.0292441
城二5G西城广安门内大街478号楼铁通1Z,116.346266,39.887705,0,0.0000 ,,,0,0.0000 ,0 ,0.0000 ,北京牛街回民区,,,0,,0,,0,,0
城一5G朝阳世贸天阶商场及南北写字楼3HM,116.44595,39.91505,,,,,,,233 ,0.2591 ,,,,0,,0,,0,,25.91000368
城二5G西城新华通讯社1Z,116.36363,39.89919,6,0.0257 ,27,0.0987 ,37,0.1373 ,52 ,0.2302 ,金融街,,,2.566983767,,9.865355444,,13.73071089,,23.01673576
顺义5G后沙峪新村16号楼1H,116.532152,40.107285,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳苇沟收费站西1H,116.541944,40.025555,0,0.0000 ,4244,0.2616 ,6282,0.6128 ,8488 ,0.8644 ,首都机场高速,,,0,,26.16063877,,61.27885738,,86.43949615
城二5G东城西羊管胡同T20001路灯杆1H,116.42232,39.94138,,,362,0.1911 ,591,0.2889 ,738 ,0.4528 ,簋街不夜城,,,0,,19.11302404,,28.88648967,,45.28256011
城一5G朝阳京顺东街6号院16号楼1H,116.522682,40.021725,,,,,702,0.4203 ,911 ,0.7054 ,,,,0,,0,,42.02689058,,70.5358862
城二5G丰台顺一条1H,116.422501,39.856388,706,0.1391 ,3816,0.2214 ,5996,0.4128 ,7787 ,0.7046 ,,,,13.90558639,,22.13848831,,41.27697662,,70.4616277
城二5G崇文北京国际网球中心HW26GG,116.41797,39.87245,90,0.0491 ,815,0.1358 ,1207,0.2342 ,1567 ,0.3699 ,北京龙潭湖景区,,,4.910629409,,13.57824508,,23.4165934,,36.99483848
城二5G丰台万芳园一区5号楼1Z,116.314271,39.845851,,,,,900,0.4612 ,1267 ,0.6731 ,首都经济贸易科技园区,,,0,,0,,46.1156082,,67.30801172
城三5G门头沟三家店1Z,116.103411,39.960337,380,0.0000 ,1718,0.3655 ,2924,0.6653 ,3654 ,0.9280 ,,,,0,,36.54621998,,66.52900436,,92.7956585
城一5G朝阳建外SOHO9号楼西北1H,116.451134,39.905006,,,1084,0.1248 ,1671,0.1679 ,2257 ,0.2870 ,首都国贸CBD商务中心区,,,0,,12.47959314,,16.79336936,,28.69898284
通州5G东田阳2H,116.629701,39.744381,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
大兴5G亦庄东方医院1H,116.47978,39.75535,,,,,590,0.2970 ,746 ,0.4450 ,,,,0,,0,,29.70245626,,44.49631342
通州5G首开万科09地块1HM,116.580216,39.816747,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
大兴5G亦庄一栋洋房东南1H,116.49371,39.7939,,,,,1334,0.5468 ,1905 ,0.7954 ,,,,0,,0,,54.67956446,,79.54223495
大兴5G王各庄1H,116.434513,39.669661,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城二5G东城新东安市场3HM,116.40555,39.91222,,,,,394,0.0930 ,562 ,0.1717 ,,,,0,,0,,9.303458915,,17.17243152
密云5G南河路桥1H,116.83654,40.34943,,,381,0.2994 ,652,0.5334 ,905 ,0.7822 ,首都密云生态涵养典范区,,,0,,29.93968739,,53.33999137,,78.21537134
城一5G朝阳曙光西路北口灯杆1H,116.45421,39.9722,,,620,0.2371 ,955,0.3606 ,1240 ,0.5977 ,对外经贸大学,,,0,,23.71345397,,36.05879332,,59.77224729
城三5G海淀育英中学西侧ZTE26G,116.277313,39.908641,,,450,0.2181 ,856,0.3765 ,1070 ,0.5946 ,,,,0,,21.81113659,,37.64925367,,59.46039026
大兴5G亦庄卡尔生活馆10号楼1H,116.488703,39.786454,,,,,865,0.3616 ,1137 ,0.5309 ,,,,0,,0,,36.16039082,,53.0862726
通州5G宋庄镇大庞村东侧2H,116.70539,39.98484,,,1268,0.3341 ,2112,0.5561 ,3017 ,0.9435 ,,,,0,,33.40835038,,55.60813575,,94.34689292
城一5G朝阳辛庄村中部2H,116.488378,39.942289,,,,,0,0.0000 ,0 ,0.0000 ,朝阳公园高端住宅区,,,0,,0,,0,,0
城一5G朝阳联发科大厦3HM,116.485026,39.981403,1,0.0003 ,102,0.2154 ,171,0.3631 ,225 ,0.5487 ,,,,0.029309466,,21.54459091,,36.31029004,,54.86807359
顺义5G望泉桥1H,116.613064,40.113812,,,11,0.2462 ,17,0.4700 ,22 ,0.7059 ,,,,0,,24.61849094,,47.00155091,,70.59051604
大兴5G保利茉莉公馆西北1H,116.317558,39.777164,,,,,1054,0.5666 ,1317 ,0.9153 ,,,,0,,0,,56.66089504,,91.52523022
通州5G通燕高速耿庄桥西2H,116.67518,39.9221,,,,,2888,0.5887 ,4125 ,0.9072 ,首都副中心通勤线,,,0,,0,,58.87408937,,90.71831723
城三5G海淀京张高铁清河站2ZM,116.308667,40.040794,,,,,,,856 ,0.1497 ,,,,0,,0,,0,,14.97052071
城一5G朝阳国星大厦西侧路口1H,116.43024,39.91431,,,495,0.1440 ,878,0.2133 ,1125 ,0.3436 ,首都国贸CBD商务中心区,,,0,,14.40029327,,21.33382211,,34.35972632
城三5G海淀树村小清河ZTE26G,116.296298,40.01621,474,0.2718 ,1691,0.2606 ,2591,0.6146 ,3597 ,0.9185 ,,,,27.18095188,,26.05639784,,61.46116844,,91.85465947
城二5G丰台大瓦窑村委会1Z,116.231172,39.865459,26,0.0895 ,206,0.2985 ,285,0.5783 ,395 ,0.9221 ,,,,8.945147626,,29.85289534,,57.82863883,,92.21439805
房山5G长阳金桥国际公寓1Z,116.165541,39.768411,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
通州5G孙各庄南2H,116.706761,39.924111,,,2032,0.4394 ,3677,0.6643 ,4837 ,0.9541 ,首都副中心通勤线,,,0,,43.93585014,,66.42671021,,95.41300032
城一5G朝阳石各庄南1H,116.565153,39.932352,112,0.2861 ,406,0.3127 ,717,0.5075 ,943 ,0.8624 ,,,,28.61472889,,31.27302893,,50.74688778,,86.24481297
城一5G朝阳七棵树桥西北1H,116.521944,39.959444,403,0.0686 ,2139,0.2421 ,3781,0.4664 ,4974 ,0.7562 ,,,,6.861233013,,24.2124792,,46.64371146,,75.62493883
城一5G朝阳厚金路北口1H,116.498999,39.869227,480,0.1441 ,2479,0.3712 ,4506,0.6118 ,5632 ,0.9421 ,北京工业大学,,,14.41131033,,37.12442248,,61.17589961,,94.2059085
通州5G乔庄北街30号院2H,116.679055,39.893484,,,231,0.2805 ,393,0.3764 ,524 ,0.6440 ,首都副中心5G示范区,,,0,,28.04595754,,37.6370822,,64.395137
城二5G丰台看杨路100号北1Z,116.265532,39.822737,68,0.1200 ,879,0.2904 ,1452,0.5848 ,1909 ,0.8498 ,首都经济贸易科技园区,,,11.99785067,,29.04214882,,58.48334597,,84.97620853
城一5G朝阳华贸中心网球场北1H,116.47199,39.91224,,,,,149,0.0419 ,193 ,0.0598 ,首都国贸CBD商务中心区,,,0,,0,,4.185298887,,5.97899841
城二5G西城职工之家东北ZTE26GG,116.340296,39.905708,171,0.0400 ,1476,0.2683 ,2355,0.4382 ,3140 ,0.6457 ,金融街,,,4.000021763,,26.82673396,,43.82277434,,64.5668349
房山5G大石窝惠南庄1Z,115.796169,39.519987,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G石景山炮厂小区1Z,116.123303,39.955347,123,0.0000 ,0,0.0000 ,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
平谷5G南宅1H,117.0421,40.0763,,,231,0.3465 ,344,0.5864 ,471 ,0.9037 ,首都东部绿色生态谷,,,0,,34.64795806,,58.64413081,,90.36989516
城二5G东城东暖四9水泥杆1H,116.4172,39.9303,,,,,72,0.0433 ,91 ,0.0710 ,,,,0,,0,,4.332124227,,7.101842995
怀柔5G文化局1H,116.637261,40.3187,145,0.2107 ,609,0.3705 ,906,0.5939 ,1241 ,0.9013 ,雁栖湖APEC峰会中心,,,21.07066464,,37.0530102,,59.38879208,,90.1325255
城一5G朝阳东郊市场J1H,116.471033,39.903658,1099,0.0491 ,3876,0.2743 ,5659,0.4768 ,7751 ,0.6955 ,北京工业大学,,,4.909214888,,27.4288373,,47.68470029,,69.54957184
大兴5G国际机场航站楼东北指廊远端1H,116.416521,39.513158,110,0.0961 ,,,,,1453 ,0.7465 ,,,,9.606795444,,0,,0,,74.65239243
顺义5G李桥京平高速沿河出口1H,116.683032,40.039591,,,650,0.4145 ,875,0.6607 ,1249 ,0.9631 ,,,,0,,41.45139384,,66.06647603,,96.31284247
城一5G朝阳和谐雅园南门路灯杆1H,116.464772,39.884856,,,193,0.0888 ,318,0.1213 ,418 ,0.2188 ,北京工业大学,,,0,,8.878431928,,12.13071988,,21.88453313
大兴5G小白楼村东1H,116.392761,39.758397,389,0.2467 ,1950,0.3768 ,3423,0.5634 ,4332 ,0.9556 ,,,,24.67058231,,37.68023271,,56.33692592,,95.56154321
城二5G西城社区服务中心小灯杆1Z,116.329567,39.883789,,,,,16,0.1971 ,20 ,0.3395 ,北京红莲商务中心,,,0,,0,,19.71008149,,33.95095327
城二5G丰台云岗路198号1Z,116.170723,39.805532,,,430,0.3784 ,818,0.7021 ,1022 ,0.9957 ,,,,0,,37.84185269,,70.20935089,,99.57257483
大兴5G国际机场航站楼指廊区13HM,116.408401,39.511206,33,0.0090 ,,,,,506 ,0.2754 ,大兴机场,,,0.90056478,,0,,0,,27.53936095
顺义5G华谊桥西侧1H,116.583428,40.055181,504,0.1989 ,2488,0.3068 ,4383,0.5487 ,5922 ,0.8730 ,首都机场高速,,,19.89419115,,30.68047944,,54.86913777,,87.29552777
城二5G东城报房胡同101号1H,116.405404,39.920561,45,0.0122 ,367,0.0880 ,666,0.1084 ,832 ,0.1910 ,北京协和医院,,,1.217072705,,8.801737557,,10.83962814,,19.09617442
城二5G东城内蒙古办事处1HM,116.41282,39.90437,,,,,,,36 ,0.0087 ,,,,0,,0,,0,,0.871330034
昌平5G百沙路1Z,116.27507,40.14567,,,352,0.2164 ,547,0.2876 ,749 ,0.4800 ,,,,0,,21.64024747,,28.76035681,,48.0005755
城一5G朝阳农光里20号楼1H,116.466906,39.878428,119,0.1035 ,387,0.1912 ,693,0.3232 ,899 ,0.5288 ,北京工业大学,,,10.35002287,,19.12396428,,32.31563461,,52.8819597
通州5G京谊宾馆2H,116.625921,39.914261,329,0.2159 ,1728,0.2765 ,2906,0.4897 ,3926 ,0.8328 ,首都副中心通勤线,,,21.59391574,,27.64916392,,48.9699953,,83.28332549
顺义5G塔河渔场1H,116.61937,40.0956,,,,,1814,0.3621 ,2386 ,0.6101 ,,,,0,,0,,36.21432812,,61.00709528
城二5G东城中山公园南侧2H,116.390313,39.907342,6,0.0008 ,40,0.0082 ,64,0.0166 ,83 ,0.0248 ,天安门,,,0.079433191,,0.817787366,,1.660356168,,2.478143534
城一5G朝阳皮村村委会1H,116.629709,39.987287,,,369,0.2185 ,654,0.4570 ,838 ,0.6672 ,,,,0,,21.85095025,,45.7019005,,66.71700072
城一5G朝阳劲松南路H10017水泥杆1H,116.44619,39.88034,,,150,0.0465 ,237,0.0348 ,319 ,0.0512 ,,,,0,,4.650914634,,3.482433218,,5.12122532
大兴5G邢各庄养殖地1H,116.38348,39.70367,,,,,290,0.5377 ,376 ,0.8055 ,,,,0,,0,,53.77079435,,80.54528581
大兴5G菜蔬车队1H,116.355771,39.791841,105,0.1588 ,467,0.2955 ,637,0.5620 ,897 ,0.8171 ,,,,15.8796907,,29.5492292,,56.19594852,,81.70849789
城一5G朝阳大鲁店东南1H,116.582211,39.829745,,,1143,0.3682 ,1715,0.6816 ,2286 ,0.9949 ,,,,0,,36.81707078,,68.16462976,,99.49186327
昌平5G宏福苑水空间1Z,116.367281,40.099801,,,,,,,1150 ,0.6702 ,,,,0,,0,,0,,67.01805102
大兴5G狼垡村五环东侧1H,116.26242,39.79187,,,,,12,0.3645 ,17 ,0.6139 ,,,,0,,0,,36.44994742,,61.39335643
通州5G万达广场6HM,116.6358,39.90421,,,,,,,162 ,0.0298 ,,,,0,,0,,0,,2.984468831
昌平5G世涛天朗东南1Z,116.251881,40.205961,,,,,2,0.5855 ,2 ,0.9604 ,昌平京北高生态疗养区,,,0,,0,,58.54664196,,96.0429709
城二5G丰台北京西站南路T20038小灯杆1Z,116.315108,39.876221,,,,,337,0.3751 ,455 ,0.6017 ,北京红莲商务中心,,,0,,0,,37.50665805,,60.1666532
城三5G海淀东马房村南1Z,116.206961,40.081362,74,0.0000 ,475,0.3628 ,698,0.5850 ,930 ,0.9444 ,,,,0,,36.27657047,,58.49809849,,94.44142618
城三5G海淀杜家坟西侧1Z,116.23295,39.93921,57,0.1131 ,262,0.3639 ,465,0.6580 ,595 ,0.9970 ,,,,11.30662031,,36.38728206,,65.80126048,,99.70337385
城三5G海淀北邮1Z,116.352237,39.959994,388,0.2000 ,441,0.1940 ,759,0.3700 ,1025 ,0.6334 ,,,,20.00291316,,19.40082318,,37.00149669,,63.33582782
通州5G北京ONE2H,116.651316,39.907045,579,0.0676 ,1919,0.2007 ,3224,0.3864 ,4081 ,0.5394 ,首都副中心5G示范区,,,6.756740468,,20.07497756,,38.63808741,,53.93744389
通州5G京哈高速枣林庄东2H,116.756143,39.817902,,,921,0.3779 ,1456,0.5607 ,1842 ,0.9355 ,首都副中心5G示范区,,,0,,37.79152694,,56.06626532,,93.55125462
昌平5G东小口怡丰园1Z,116.392052,40.050752,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
大兴5G滨河西里45号楼1H,116.334369,39.745073,,,,,828,0.4898 ,1035 ,0.7350 ,,,,0,,0,,48.97700126,,73.49559009
昌平5G水屯家园飞箱1Z,116.215875,40.199108,,,,,,,0 ,0.0000 ,昌平京北高生态疗养区,,,0,,0,,0,,0
大兴5G京雄高铁主站十一1H,116.368319,39.658726,266,0.1868 ,1564,0.2705 ,2550,0.6219 ,3399 ,0.8651 ,京雄高铁大兴段,,,18.68108482,,27.04835452,,62.19201401,,86.51016523
城二5G东城南池子大街T20001小灯杆1H,116.39675,39.91362,,,,,875,0.2667 ,1151 ,0.4130 ,北京协和医院,,,0,,0,,26.66930543,,41.29747079
大兴5G京雄高铁主站十三1H,116.374856,39.648005,249,0.1464 ,1628,0.2814 ,2562,0.5130 ,3462 ,0.8717 ,京雄高铁大兴段,,,14.63908258,,28.1376034,,51.30165306,,87.16942177
城二5G崇文夕照寺街T10028小灯杆1H,116.434238,39.884182,,,,,7,0.1070 ,10 ,0.1773 ,北京龙潭湖景区,,,0,,0,,10.70026771,,17.72767834
房山5G长阳高佃三村1Z,116.200974,39.796446,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀朱各庄1Z,116.278005,39.915913,1389,0.2742 ,7962,0.2891 ,14407,0.5981 ,18956 ,0.9502 ,,,,27.42094282,,28.90712917,,59.81425835,,95.02227867
城三5G海淀矿业大学5ZM,116.341578,39.995783,,,,,,,1427 ,0.2884 ,清华大学,,,0,,0,,0,,28.84228616
城一5G长安街秀水大厦2H,116.443626,39.908401,0,0.0000 ,,,,,0 ,0.0000 ,首都国贸CBD商务中心区,,,0,,0,,0,,0
大兴5G烧饼庄桥东北1H,116.516859,39.740335,,,1199,0.3674 ,2124,0.5848 ,2723 ,0.8498 ,,,,0,,36.73886781,,58.48268326,,84.9752618
城二5G西城金宸国际公寓1Z,116.355652,39.911349,58,0.0095 ,645,0.2957 ,1106,0.4257 ,1535 ,0.7142 ,金融街,,,0.954499506,,29.56968054,,42.56876282,,71.42420134
城二5G东城安定门桥东侧1H,116.405555,39.948333,660,0.1153 ,4062,0.3636 ,6500,0.6007 ,8124 ,0.8224 ,,,,11.52755676,,36.36348999,,60.06847207,,82.24067439
顺义5G腾飞1H,116.629865,40.127992,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀混凝土公司1Z,116.227343,39.926602,635,0.2585 ,3185,0.4063 ,5662,0.6736 ,7076 ,0.9907 ,,,,25.8475281,,40.62922887,,67.3604198,,99.07307217
城一5G朝阳山水文园中园北门1H,116.46539,39.86668,,,11,0.0907 ,17,0.1149 ,22 ,0.1921 ,,,,0,,9.069390475,,11.4883424,,19.21283446
大兴5G东方鸿宇1H,116.438444,39.796944,53,0.1564 ,314,0.2195 ,484,0.5008 ,654 ,0.6896 ,北京小红门商圈,,,15.63945695,,21.94668821,,50.08298489,,68.96084766
房山5G长沟西甘池1Z,115.861981,39.604232,,,425,0.2795 ,676,0.5662 ,964 ,0.7959 ,,,,0,,27.94753387,,56.61979198,,79.58792939
通州5G马驹桥兴贸一街2H,116.57325,39.76618,,,,,412,0.4434 ,515 ,0.6477 ,,,,0,,0,,44.33750444,,64.76786348
大兴5G奔驰汽车有限公司培训中心2号办公1HM,116.498799,39.742197,,,,,,,134 ,0.2940 ,,,,0,,0,,0,,29.40409731
昌平5G百葛庄桥北1Z,116.236042,40.175898,867,0.3226 ,4570,0.3876 ,8183,0.7021 ,10626 ,0.9957 ,,,,32.25779983,,38.75779983,,70.20857374,,99.57143197
城一5G朝阳甘露园中里青年路西侧河边路1H,116.510519,39.918121,,,,,48,0.0757 ,67 ,0.1202 ,,,,0,,0,,7.574238674,,12.02260107
城一5G朝阳奥园会所东北1H,116.385567,40.002403,182,0.0762 ,768,0.2253 ,1286,0.5216 ,1669 ,0.8009 ,奥林匹克中心区,,,7.61728086,,22.52713648,,52.15608206,,80.09045493
城二5G东城南河沿大街T10013小灯杆1H,116.40051,39.90965,,,742,0.0914 ,1231,0.1336 ,1578 ,0.2143 ,北京协和医院,,,0,,9.143561479,,13.35838471,,21.43042494
城一5G朝阳大郊亭桥西1H,116.478334,39.892123,273,0.0319 ,2043,0.1562 ,3064,0.2962 ,4085 ,0.4570 ,北京工业大学,,,3.188849404,,15.62448477,,29.620015,,45.70151492
城三5G海淀清华紫荆公寓21-23号楼1Z,116.327248,40.008731,,,,,6619,0.5782 ,9322 ,0.9049 ,清华大学,,,0,,0,,57.81782915,,90.48896792
城二5G丰台杜家坎环岛西1Z,116.201471,39.841701,668,0.0688 ,3003,0.3503 ,4204,0.5894 ,6005 ,0.9366 ,,,,6.880978873,,35.02661322,,58.94110888,,93.65798262
城二5G东城光明楼19号楼航数1H,116.43075,39.8858,,,,,350,0.1570 ,460 ,0.2456 ,北京龙潭湖景区,,,0,,0,,15.70018535,,24.5590961
城二5G丰台北大地四里5号楼航数1Z,116.278738,39.857271,,,,,446,0.3546 ,564 ,0.5362 ,首都经济贸易科技园区,,,0,,0,,35.46205636,,53.62067112
昌平5G酸枣岭1Z,116.474857,40.147262,647,0.0000 ,2898,0.2908 ,5519,0.6175 ,6899 ,0.9556 ,,,,0,,29.07915582,,61.7471144,,95.55986193
房山5G青龙湖联通大苑上村2Z,116.046662,39.757738,,,,,1326,0.5786 ,1893 ,0.9810 ,,,,0,,0,,57.86252086,,98.10420144
城一5G朝阳美景东方1H,116.46525,39.86884,,,113,0.1562 ,201,0.2246 ,268 ,0.3400 ,,,,0,,15.62118685,,22.46190448,,34.00276012
城一5G朝阳数码01大厦北路灯杆1H,116.454166,39.916689,,,724,0.1398 ,1254,0.2199 ,1607 ,0.3708 ,首都国贸CBD商务中心区,,,0,,13.9767652,,21.98741264,,37.076472
城二5G西城广安门货运站1Z,116.33512,39.8812,35,0.0382 ,8,0.1340 ,13,0.3020 ,17 ,0.4656 ,北京红莲商务中心,,,3.818992692,,13.40039258,,30.19769697,,46.56372682
昌平5G东亚上北西1Z,116.332748,40.079342,2,0.0520 ,0,0.1220 ,0,0.0000 ,0 ,0.0000 ,回龙观,,,5.196585187,,12.19658519,,0,,0
城一5G朝阳四惠大厦南侧1H,116.508942,39.902283,,,,,,,1332 ,0.5152 ,,,,0,,0,,0,,51.51924746
城三5G海淀人大附中1ZM,116.310856,40.046455,267,0.0000 ,0,0.0000 ,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
房山5G韩村河联通东周各庄村东1Z,115.908321,39.629252,,,640,0.4189 ,1005,0.6561 ,1305 ,0.9862 ,,,,0,,41.89154939,,65.61498093,,98.6171577
顺义5G柳各庄闸桥1H,116.730222,40.103002,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城二5G东城王府井大厦2HM,116.40416,39.91257,,,,,,,229 ,0.2310 ,,,,0,,0,,0,,23.10173656
城一5G朝阳安贞西里二区3号楼1H,116.390325,39.973721,284,0.1048 ,,,1611,0.4997 ,2176 ,0.8356 ,,,,10.48016793,,0,,49.97433253,,83.56447957
城一5G朝阳勇士营郊野公园西南1H,116.436175,40.031453,284,0.0655 ,1287,0.3577 ,2165,0.5074 ,2925 ,0.8482 ,奥林匹克中心区,,,6.546257139,,35.77485312,,50.7381961,,84.81671492
城三5G海淀清华新林楼7号楼1Z,116.32398,39.99466,69,0.0428 ,699,0.2993 ,973,0.5771 ,1370 ,0.8509 ,清华大学,,,4.279228625,,29.92909122,,57.70903806,,85.08556241
大兴5G万兴建筑集团1H,116.338528,39.736598,241,0.0834 ,1257,0.1794 ,1872,0.4260 ,2673 ,0.6076 ,,,,8.343851737,,17.94459897,,42.60448537,,60.76437178
顺义5G顺义首都机场T2航站楼F1北侧国内到达7HM,116.587608,40.080964,76,0.0273 ,397,0.1585 ,656,0.3167 ,923 ,0.4950 ,,,,2.729734558,,15.84999265,,31.66998383,,49.4999755
昌平5G孟祖西1Z,116.302315,40.178485,,,,,444,0.3976 ,591 ,0.6083 ,,,,0,,0,,39.75894857,,60.83425159
城三5G海淀双榆树供暖所1Z,116.319828,39.972371,106,0.1139 ,0,0.1189 ,0,0.0000 ,0 ,0.0000 ,,,,11.39373207,,11.89373207,,0,,0
城一5G朝阳西直河汽车总站1H,116.522401,39.828951,162,0.3938 ,944,0.4788 ,1425,0.6188 ,1925 ,0.9425 ,北京小红门商圈,,,39.38053449,,47.88053449,,61.87623892,,94.24799828
城三5G海淀京西大厦1Z,116.3103,39.90408,631,0.0631 ,0,0.1081 ,0,0.0000 ,0 ,0.0000 ,金融街,,,6.310636698,,10.8106367,,0,,0
顺义5G牛栏山一中1HM,116.657454,40.219805,,,,,,,9 ,0.1244 ,,,,0,,0,,0,,12.4400848
延庆5G京张高铁主站三十四1Z,115.916502,40.39456,27,0.3095 ,1,0.3145 ,2,0.5046 ,2 ,0.8299 ,京张高铁,,,30.94875554,,31.44875554,,50.4557885,,82.99320726
城二5G西城西四北大街稻香村1Z,116.367132,39.929411,,,,,5,0.3152 ,7 ,0.5419 ,,,,0,,0,,31.51660661,,54.19434434
城一5G朝阳绿丰家园13号楼1H,116.570877,39.873724,,,,,243,0.3892 ,303 ,0.6544 ,,,,0,,0,,38.91701651,,65.43773198
城二5G东城东华门小区H10001水泥杆1H,116.3989,39.91367,,,312,0.0993 ,438,0.1200 ,600 ,0.1856 ,北京协和医院,,,0,,9.925772333,,11.99510158,,18.56443083
顺义5G焦各庄村西街南巷19号院1H,116.59864,40.13381,,,,,834,0.5864 ,1142 ,0.9778 ,,,,0,,0,,58.64498721,,97.77866756
昌平5G昌平天通尾货1Z,116.403128,40.073113,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀中关村一桥西北侧四环辅路多径杆1Z,116.30531,39.98426,,,,,3970,0.2118 ,5513 ,0.3636 ,清华大学,,,0,,0,,21.18189324,,36.36375941
延庆5G党校3Z,115.96844,40.47039,,,1,0.0856 ,2,0.1448 ,2 ,0.1843 ,北京延庆世园会区域,,,0,,8.555214951,,14.4777798,,18.42735354
城三5G石景山福田公墓西侧1Z,116.207337,39.944041,427,0.0000 ,2270,0.3190 ,3603,0.5768 ,4935 ,0.9027 ,,,,0,,31.90042078,,57.67641489,,90.27140753
城三5G海淀五棵松路26号院1Z,116.270185,39.934275,,,,,9214,0.4962 ,11663 ,0.7788 ,,,,0,,0,,49.62198149,,77.87997152
城二5G丰台草桥东路T10049小灯杆1Z,116.352797,39.834293,,,,,460,0.1073 ,657 ,0.1892 ,,,,0,,0,,10.7279576,,18.91606064
城二5G丰台角门北路东口1Z,116.381621,39.842621,326,0.2862 ,1455,0.4154 ,2667,0.6453 ,3463 ,0.9781 ,,,,28.6220598,,41.53755551,,64.53445952,,97.81262615
城一5G朝阳鸿博家园C区1H,116.468841,39.828461,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
顺义5G李桥沿河近京平高速1H,116.683333,40.038055,,,961,0.3963 ,1566,0.7010 ,2087 ,0.9657 ,,,,0,,39.62695795,,70.09717641,,96.56739486
