name,lng,lat,9M5g_yonghushu,9M5g_liuliang,9M4g_liuliang,9MSite_zhuliubi,9M_fugailv,9M_tousu,12M5g_yonghushu,12M5g_liuliang,12M4g_liuliang,12MSite_zhuliubi,12M_fugailv,12M_tousu,归属区域名称,
城一5G朝阳安贞门1H,116.401402,39.977045,3995,12.91,43.02,0.2308 ,0.9921 ,,4794,46.59,3.293815763,0.9340 ,0.9990 ,,对外经贸大学,
昌平5G地质勘查大院飞箱1Z,116.411527,40.055881,7011,6.13,79.15,0.0718 ,,,14028,39.73,8.77295584,0.8190 ,0.9900 ,,,
城一5G朝阳友谊大厦1H,116.485677,39.982768,343,13.56,30.64,0.3067 ,0.9944 ,,1276,12.91,5.414051961,0.7050 ,0.9950 ,,,
城一5G朝阳武圣东里51号楼1H,116.461952,39.876651,1236,31.14,83.98,0.2705 ,0.9949 ,,1589,96.57,10.53991959,0.9020 ,1.0000 ,,北京工业大学,
房山5G良乡北京理工大学南校区8ZM,116.163456,39.724636,0,0,72.11,0.0000 ,,,0,0,73.48961551,0.0000 ,0.9910 ,,北京良乡大学城,73.48961551
城二5G丰台国际轻纺城1H,116.400175,39.837812,466,9.52,28.18,0.2526 ,0.9960 ,,540,15.33,3.173875759,0.8290 ,1.0000 ,,北京龙潭湖景区,
城一5G朝阳化工桥东南1H,116.544911,39.839291,1438,7.15,7.81,0.4782 ,0.9924 ,,2453,5.27,2.204070501,0.7050 ,0.9990 ,,,
城二5G丰台祥龙物流公司南1Z,116.233008,39.848923,0,0,5.09,0.0000 ,0.9905 ,,0,0,4.128629768,0.0000 ,1.0000 ,,,
城一5G朝阳望京SOHO5HM,116.474679,39.995768,97,5,101.16,0.0471 ,0.9669 ,,362,10.21,8.826652114,0.5360 ,0.9990 ,,,
城二5G丰台国润大厦西南1Z,116.276063,39.867919,91,23.64,72.27,0.2465 ,,,0,0,8.82178995,0.0000 ,0.9890 ,,北京红莲商务中心,
城二5G东城北京移动东直门办公楼3H,116.426123,39.935448,5621,51.52,88.72,0.3674 ,0.9846 ,,11907,128.62,25.08471208,0.8370 ,0.9990 ,,簋街不夜城,
顺义5G马坡富力湾1H,116.653333,40.155833,605,3.25,8.07,0.2869 ,0.9962 ,,1262,5,1.58447733,0.7590 ,0.9990 ,,,
顺义5G马辛庄东北1H,116.716965,40.181262,317,1.43,1.67,0.4611 ,0.9892 ,,417,1.08,0.112269048,0.9060 ,0.9840 ,,,
大兴5G旭辉御府10号楼1H,116.307602,39.766461,16,6.68,22.68,0.2274 ,0.9900 ,,19,7.34,2.565383634,0.7410 ,0.9990 ,,,
城三5G海淀四海桥东北1Z,116.273143,39.970242,6614,15.29,5.3,0.7425 ,0.9930 ,,7937,20.22,1.939773952,0.9120 ,1.0000 ,,,
城一5G朝阳国家会议中心西1H,116.382613,39.998244,295,3.68,53.84,0.0640 ,0.9950 ,,543,6.13,2.926775214,0.6770 ,0.9990 ,,奥林匹克中心区,
怀柔5G移动综合楼1HM,116.628079,40.335757,4,0.02,65.02,0.0003 ,0.9908 ,,23,1.35,6.468907723,0.1720 ,1.0000 ,,,
顺义5G杜各庄村1H,116.634166,40.103611,394,6.56,10.99,0.3736 ,0.9922 ,,770,7.79,1.538591453,0.8350 ,0.9940 ,,,
城一5G朝阳和平街11区1H,116.414971,39.963511,387,5.8,33.83,0.1464 ,0.9920 ,,906,17.79,4.624348098,0.7940 ,0.9990 ,,,
城一5G朝阳聚源建材家居1H,116.563612,39.939178,1827,11.18,37.01,0.2320 ,0.9975 ,,3608,16.58,7.300339594,0.6940 ,0.9970 ,,,
房山5G良乡中国社会科学院6ZM,116.172614,39.740101,0,0,36.15,0.0000 ,,,0,0,6.135513966,0.0000 ,0.9910 ,,北京良乡大学城,6.135513966
城三5G海淀农大农产品加工研究所1Z,116.278582,40.024234,1575,4.53,34.55,0.1159 ,0.9857 ,,1420,21.61,6.598665901,0.7660 ,0.9530 ,,,
城二5G丰台梆子井村甲86号院1Z,116.339005,39.858959,1437,7.58,8.86,0.4609 ,0.9764 ,,3867,42.42,1.369560032,0.9690 ,1.0000 ,,北京红莲商务中心,
城三5G海淀清缘商厦1Z,116.345696,40.027875,1801,27.85,95.08,0.2266 ,0.9730 ,,2161,33.35,4.613505229,0.8780 ,0.9960 ,,,
通州5G职业介绍中心2H,116.656434,39.902821,476,5.01,18.26,0.2153 ,0.9971 ,,7,5.51,4.39255875,0.5570 ,1.0000 ,,首都副中心5G示范区,
城一5G朝阳广顺南大街1H,116.470555,39.986388,2258,21.07,51.25,0.2913 ,0.9843 ,,5873,100.24,7.811850254,0.9280 ,0.9990 ,,对外经贸大学,
城一5G朝阳太平庄南里东区1H,116.439206,39.935921,1019,6.71,217.82,0.0299 ,0.9916 ,,1223,17.27,28.63974296,0.3760 ,1.0000 ,,簋街不夜城,
城三5G海淀奥运五棵松体育馆东南ZTE26G,116.275461,39.909345,2309,5.83,16.07,0.2664 ,0.9845 ,,3377,24.37,0.783485713,0.9690 ,1.0000 ,,,
房山5G张坊镇张坊1Z,115.711179,39.569921,835,11.12,15.29,0.4210 ,,,1002,36.75,0.057408981,0.9980 ,0.9860 ,,,
城二5G西城菜市口1Z,116.369355,39.889124,10740,27.25,11.65,0.7004 ,0.9971 ,,23227,87.36,4.326822791,0.9530 ,1.0000 ,,前门,
城二5G丰台紫芳园二区T10003小灯杆1H,116.43471,39.86208,188,1.62,71.82,0.0221 ,0.9923 ,,378,4.47,10.3603699,0.3010 ,0.9980 ,,北京龙潭湖景区,
城二5G西城虎坊路南口1Z,116.379172,39.881741,3427,10.63,57.49,0.1560 ,0.9824 ,,4179,67.89,4.225837882,0.9410 ,1.0000 ,,,
顺义5G牛栏山酒厂西南方向550米1H,116.667895,40.211027,787,28.48,47.36,0.3755 ,0.9808 ,,1165,20.88,4.311215546,0.8290 ,0.9820 ,,,
城三5G海淀慈寿寺桥南侧1Z,116.291212,39.927745,8825,15.16,9.97,0.6032 ,0.9933 ,,21774,52.32,3.212771227,0.9420 ,1.0000 ,,,
城一5G朝阳劲松二区225号楼1H,116.44706,39.88431,330,3.38,73.18,0.0441 ,0.9918 ,,902,3.75,9.748146024,0.2780 ,1.0000 ,,北京龙潭湖景区,
城一5G朝阳109公交东大桥总站1H,116.444619,39.920757,2602,25.73,196.08,0.1160 ,0.9858 ,,4182,19.98,46.07375613,0.3020 ,0.9980 ,,首都国贸CBD商务中心区,
通州5G张家湾镇东南2H,116.717981,39.837381,375,1.52,10.95,0.1219 ,0.9875 ,,1988,5.15,1.959149345,0.7240 ,0.9990 ,,,
昌平5G高教园桥1Z,116.282659,40.175252,1401,2,0.07,0.9659 ,0.9838 ,,4699,18.68,0.251355741,0.9870 ,1.0000 ,,,
城三5G海淀金沟河路2号院东1Z,116.26824,39.91474,4613,10.48,4.56,0.6966 ,0.9951 ,,8898,24.74,6.102552211,0.8020 ,1.0000 ,,,
城一5G朝阳金泉广场西南1H,116.403778,40.001087,2170,19.68,119.73,0.1412 ,0.9905 ,,4318,22,9.96855627,0.6880 ,0.9990 ,,,
通州5G乔庄家具城2H,116.691227,39.885034,914,50.76,49.85,0.5045 ,0.9948 ,,1270,27.81,7.027782861,0.7980 ,0.9990 ,,首都副中心5G示范区,
城二5G丰台法官学院北侧1Z,116.311551,39.834601,3602,0,6.64,0.0000 ,0.9904 ,,6677,60.49,1.71302923,0.9720 ,1.0000 ,,首都经济贸易科技园区,
城三5G海淀安河桥北地铁站1Z,116.264502,40.011611,2712,6.39,1.36,0.8241 ,0.9904 ,,4649,57.51,0.213163327,0.9960 ,0.9820 ,,,
城二5G丰台慧时欣园11号楼东1H,116.408283,39.844891,1759,22.63,145.4,0.1347 ,0.9904 ,,2712,32.02,23.62314859,0.5750 ,1.0000 ,,北京龙潭湖景区,
城二5G丰台欢乐谷水魔方停车场1Z,116.242001,39.88091,0,0,4.18,0.0000 ,,,1751,28.68,0.172791345,0.9940 ,0.9930 ,,,
城一5G朝阳Class果岭里1H,116.4725,40.005833,0,0,19.4,0.0000 ,,,1940,23.38,0.914312532,0.9620 ,0.9960 ,,对外经贸大学,
城一5G朝阳惠新西街南口C口西南1H,116.411605,39.973631,1914,11.06,103.78,0.0963 ,0.9949 ,,4294,23.32,10.25964645,0.6940 ,0.9990 ,,对外经贸大学,
城二5G丰台京铁家园1Z,116.270501,39.895371,7315,6.68,12.2,0.3539 ,0.9935 ,,13606,66.74,3.677377484,0.9480 ,1.0000 ,,,
房山5G长阳滨水公园西北1Z,116.180282,39.754248,3204,0.91,1.49,0.3787 ,0.9979 ,,7485,28.9,0.401339804,0.9860 ,0.9910 ,,北京良乡大学城,0.401339804
通州5G副中心B2区2H,116.723576,39.903026,450,2.69,24.76,0.0981 ,0.9914 ,,10,2.96,8.450632699,0.2590 ,0.9990 ,,首都副中心通勤线,
城一5G朝阳方恒国际中心北1H,116.473893,39.989055,3366,14.46,5.67,0.7184 ,0.9981 ,,4039,27.57,0.767222113,0.9730 ,1.0000 ,,对外经贸大学,
城二5G丰台大瓦窑活动中心1Z,116.224311,39.866491,4787,4.11,0.17,0.9603 ,0.9947 ,,2795,16.6,0.02906275,0.9980 ,1.0000 ,,,
城一5G朝阳观鑫市场1H,116.499001,39.872601,1010,19.61,25.63,0.4334 ,0.9930 ,,2310,27.3,5.4792988,0.8330 ,1.0000 ,,北京工业大学,
城三5G海淀北土城西路多径杆1Z,116.352946,39.975309,0,0,54.46,0.0000 ,0.9849 ,,8011,54.18,0.539372582,0.9900 ,1.0000 ,,,
大兴5G刘二村北1H,116.378021,39.719871,4783,8.8,4.22,0.6762 ,0.9955 ,,5740,10.68,0.632036321,0.9440 ,0.9940 ,,,
城一5G朝阳顺景园小区9号楼1H,116.455277,39.971111,533,6.23,16.9,0.2692 ,0.9961 ,,2411,16.07,1.216604479,0.9300 ,0.9990 ,,,
房山5G长阳金地朗悦学校1ZM,116.185339,39.730193,0,0,17.45,0.0000 ,,,0,0,0.564738355,0.0000 ,0.9910 ,,北京良乡大学城,0.564738355
城一5G北卫家园14号楼1H,116.412785,40.018725,2128,13.43,32.77,0.2907 ,0.9923 ,,7189,27.25,4.689963445,0.8530 ,0.9990 ,,奥林匹克中心区,
昌平5G财会之家1Z,116.231233,40.228972,2312,12.93,11.3,0.5337 ,0.9927 ,,1896,20.32,3.046509849,0.8700 ,1.0000 ,,昌平京北高生态疗养区,
城二5G丰台利丰楼神鸿1Z,116.276353,39.858327,5775,15.22,5.78,0.7249 ,0.9874 ,,6275,13.96,3.342573947,0.8070 ,1.0000 ,,首都经济贸易科技园区,
城三5G海淀大运村1Z,116.336512,39.976251,4614,59.74,51.89,0.5352 ,0.9810 ,,13678,177.39,5.606815828,0.9690 ,1.0000 ,,,
城二5G东城和平里北街W20049小灯杆1H,116.40773,39.95767,607,2.88,30.65,0.0858 ,0.9946 ,,1374,3.04,8.0640284,0.2740 ,0.9980 ,,,
房山5G良乡多宝路1Z,116.150617,39.732791,2772,1.74,3.38,0.3397 ,0.9744 ,,3496,25.32,4.492834649,0.8490 ,0.9920 ,,北京良乡大学城,4.492834649
城一5G朝阳国奥村东北角1H,116.380277,40.008055,1020,8.43,26.31,0.2426 ,0.9961 ,,368,9.51,1.664202786,0.8510 ,1.0000 ,,奥林匹克中心区,
城一5G朝阳东南五环大鲁店出口匝道K31H,116.538865,39.842636,2815,5.5,6.43,0.4611 ,0.9966 ,,4822,5.27,1.531826275,0.7750 ,0.9990 ,,北京工业大学,
城一5G朝阳常营五里桥一街1H,116.605651,39.927611,7,18.34,42.3,0.3024 ,,,0,0,5.532352863,0.0000 ,0.9720 ,,,
城二5G西城圣芳商厦1Z,116.357051,39.883581,1188,13.09,22.63,0.3665 ,0.9925 ,,1961,18.28,3.443227412,0.8420 ,1.0000 ,,北京牛街回民区,
城二5G丰台南四环花乡四合庄苗圃2Z,116.319661,39.828211,3983,0,6.08,0.0000 ,0.9864 ,,7585,30.75,4.59293797,0.8700 ,1.0000 ,,首都经济贸易科技园区,
大兴5G艺苑房地产1H,116.31519,39.74319,1378,34.27,71.24,0.3248 ,0.9939 ,,1969,22.51,5.177392348,0.8130 ,0.9970 ,,,
城二5G丰台中核路与内环西路交叉口东北角1Z,116.27931,39.83139,1000,16.07,7.26,0.6889 ,0.9784 ,,2409,51.2,6.602607321,0.8860 ,1.0000 ,,首都经济贸易科技园区,
城三5G石景山区首钢办公楼1Z,116.145205,39.921005,2981,6.8,2,0.7724 ,0.9902 ,,5,7.48,1.409226709,0.8410 ,0.9890 ,,,
通州5G城市副中心A2区3HM,116.718381,39.903787,4,0.06,9.09,0.0061 ,0.9997 ,,44,2.89,4.222387614,0.4070 ,1.0000 ,,,
房山5G良乡核安保E1号楼1Z,116.182247,39.725297,2114,13.45,4.07,0.7675 ,0.9904 ,,1761,53.31,0.619155566,0.9890 ,0.9920 ,,北京良乡大学城,0.619155566
城三5G海淀上庄路1Z,116.214557,40.047097,2186,0,0.05,0.0000 ,0.9966 ,,0,0,0.2123249,0.0000 ,0.9840 ,,,
昌平5G回龙观同城街东路1Z,116.348389,40.069742,4556,8.67,18.47,0.3193 ,0.9971 ,,4251,13.8,1.900053992,0.8790 ,0.9760 ,,回龙观,
城二5G丰台京泰华美涂料公司西侧1Z,116.196965,39.817817,3286,6.27,2.85,0.6875 ,0.9904 ,,3943,31.6,0.34989723,0.9890 ,0.9960 ,,,
城三5G海淀紫竹园南门ZTE26G,116.317038,39.938282,2506,10.75,5.93,0.6443 ,0.9832 ,,3770,11.83,7.63929791,0.6080 ,1.0000 ,,,
大兴5G大生庄西南1H,116.397991,39.764901,1600,6.99,28.74,0.1956 ,0.9941 ,,1736,3.43,4.306017216,0.4440 ,0.9940 ,,,
城一5G朝阳将台东路路灯杆1H,116.508164,39.974099,4,2.29,1.86,0.5515 ,0.9999 ,,5,2.51,0.126568768,0.9520 ,1.0000 ,,,
城三5G海淀王致和腐乳厂ZTE26G,116.233916,39.927516,1203,11.52,25.49,0.3113 ,0.9962 ,,1169,17.55,2.909085712,0.8580 ,1.0000 ,,,
城三5G海淀复兴路20号院内1Z,116.293567,39.902373,623,5.54,6.22,0.4707 ,0.9904 ,,16,6.09,1.345931853,0.8190 ,1.0000 ,,,
城一5G朝阳五街坊1号楼1H,116.494102,39.965031,149,1.31,32.16,0.0391 ,0.9979 ,,691,16.18,6.220906968,0.7220 ,1.0000 ,,,
城一5G朝阳汇园公寓Q座1H,116.396866,39.990235,1128,5.03,76.97,0.0613 ,0.9945 ,,1354,11.64,3.954716432,0.7460 ,0.9970 ,,,
通州5G阳光好东东2H,116.673742,39.892987,0,0,29.84,0.0000 ,,,1524,18.18,12.32984239,0.5960 ,0.9970 ,,首都副中心5G示范区,
顺义5G龙湾别墅东南1H,116.505,40.08,105,1.59,2.01,0.4421 ,0.9853 ,,177,2.36,0.85928359,0.7330 ,0.9990 ,,,
房山5G城关南关支行1Z,115.979056,39.693535,2034,13.3,18.15,0.4228 ,0.9985 ,,2648,85.94,0.67396718,0.9920 ,0.9940 ,,,
城一5G朝阳东坝家园西1H,116.529041,39.964755,0,0,42.93,0.0000 ,,,0,0,7.05834,0.0000 ,0.9900 ,,,
城一5G朝阳花家地西里三区324号楼1H,116.451513,39.990368,930,11.87,127.9,0.0849 ,0.9922 ,,2145,27.95,5.947653028,0.8250 ,0.9990 ,,首都国贸CBD商务中心区,
城三5G海淀远大东路和板井路交叉口1Z,116.282277,39.947931,3845,25.72,1.66,0.9395 ,0.9922 ,,8853,52.79,0.797225805,0.9850 ,1.0000 ,,,
城二5G丰台高立庄村1Z,116.310391,39.787951,7300,2.1,1.95,0.5179 ,0.9971 ,,30,2.31,3.932158041,0.3700 ,1.0000 ,,,
城三5G海淀四海桥西侧1Z,116.265177,39.969571,3263,17.81,3.47,0.8367 ,0.9874 ,,5020,144.91,0.237480317,0.9980 ,1.0000 ,,,
城一5G朝阳松榆西里61号楼1H,116.45982,39.87184,308,5.25,66.84,0.0729 ,0.9938 ,,322,2.44,11.48693443,0.1750 ,0.9990 ,,北京工业大学,
房山5G良乡月华小区北1Z,116.119821,39.731505,189,0.3,8.96,0.0321 ,,,1397,11.78,2.643191204,0.8170 ,0.9930 ,,北京良乡大学城,2.643191204
城三5G海淀农大南路树村北侧1Z,116.296901,40.023838,4449,4.38,2.12,0.6735 ,0.9863 ,,18,4.82,4.129038014,0.5380 ,0.9790 ,,,
大兴5G国际机场海关综合楼1H,116.422349,39.530569,0,0,1,0.0000 ,,,804,8.18,1.956232621,0.8070 ,0.9870 ,,,
通州5G西集岳上村2H,116.88779,39.80898,273,2.78,9.25,0.2309 ,0.9614 ,,382,4.33,0.903614246,0.8270 ,0.9380 ,,,
城一5G朝阳花家地南街北口1H,116.457772,39.985247,24,2.98,29.99,0.0904 ,0.9982 ,,29,3.28,2.245010256,0.5940 ,1.0000 ,,首都国贸CBD商务中心区,
昌平5G北京邮电大学沙河校区五区1ZM,116.282787,40.157268,0,0,80.51,0.0000 ,,,0,0,16.18679992,0.0000 ,0.9730 ,,,
通州5G马驹桥神龙潼关小区东2H,116.540234,39.753135,1751,44.89,145.51,0.2358 ,0.9981 ,,2114,18.75,19.46346814,0.4910 ,0.9990 ,,,
城三5G海淀北大西门1Z,116.294751,39.985087,86,26.94,16.13,0.6255 ,,,0,0,5.0606215,0.0000 ,0.9960 ,,,
城二5G丰台大成路13号院1Z,116.259249,39.888856,2668,28.15,43.08,0.3951 ,0.9813 ,,5807,100.9,8.720363572,0.9200 ,1.0000 ,,,
大兴5G群英印刷公司HW26G,116.3572,39.75634,296,12.68,21.31,0.3731 ,0.9876 ,,563,10.14,2.332949282,0.8130 ,0.9880 ,,,
城二5G丰台莲花池公园1Z,116.308452,39.893112,7700,0,5.28,0.0000 ,0.9904 ,,0,0,5.348396891,0.0000 ,1.0000 ,,北京牛街回民区,
城一5G朝阳天鹅湾西门1H,116.515167,39.919308,447,1.54,38.09,0.0390 ,0.9896 ,,1204,2.46,10.18356314,0.1940 ,1.0000 ,,首都国贸CBD商务中心区,
通州5G宋庄北寺庄村中2H,116.741461,39.967841,406,42.24,14.16,0.7489 ,0.9854 ,,0,0,0.420381008,0.0000 ,0.9890 ,,,
昌平5G孟祖村东1Z,116.315618,40.176504,2307,6.52,0.26,0.9619 ,0.9839 ,,2881,19.51,0.522708964,0.9740 ,0.9830 ,,,
通州5G焦王庄小区2H,116.675857,39.935759,0,0,51.04,0.0000 ,,,1379,25.73,3.06816963,0.8930 ,0.9910 ,,,
城二5G丰台吴裕隆酒店1H,116.388824,39.837597,0,0,23.52,0.0000 ,,,69,0.85,4.202215504,0.1690 ,0.9530 ,,北京龙潭湖景区,
城二5G丰台万柳园停车场1Z,116.330249,39.849941,3083,12.85,9.2,0.5829 ,0.9966 ,,11034,47.36,4.854586535,0.9070 ,1.0000 ,,北京红莲商务中心,
通州5G张湾镇村委会2H,116.705191,39.846699,649,8.17,9.4,0.4650 ,0.9822 ,,1178,9.56,2.300006478,0.8060 ,0.9980 ,,首都副中心5G示范区,
城三5G海淀柴家坟1Z,116.25499,39.93812,258,0.62,3.12,0.1663 ,0.9602 ,,408,7.53,0.380012845,0.9520 ,1.0000 ,,,
城一5G朝阳左家庄北里1H,116.434207,39.958048,1123,6.9,64.16,0.0971 ,0.9941 ,,2301,31.56,13.70572555,0.6970 ,0.9990 ,,,
顺义5G天竺镇航平北路2号楼1H,116.588381,40.071655,1972,38.66,16.1,0.7060 ,0.9891 ,,3829,35.34,3.11184668,0.9190 ,0.9980 ,,,
城三5G海淀蓝宏中心1Z,116.273608,39.923517,5955,18.98,4.62,0.8044 ,0.9905 ,,11080,47.17,1.302172835,0.9730 ,1.0000 ,,,
城一5G朝阳康家沟丁字路口灯杆1H,116.508194,39.910366,483,0.73,17.16,0.0408 ,0.9904 ,,5,0.8,2.707774594,0.2290 ,0.9990 ,,,
大兴5G亦庄大地大厦1H,116.505311,39.796021,1831,19.9,53.39,0.2715 ,0.9927 ,,5156,43.22,14.26435013,0.7520 ,0.9910 ,,北京小红门商圈,
城三5G海淀清华大学附属中学1Z,116.312051,40.009873,0,0,64.63,0.0000 ,,,0,0,6.187419637,0.0000 ,0.9900 ,,清华大学,
城三5G海淀玉泉路口1Z,116.247398,39.907633,20,58.71,17.92,0.7661 ,0.9974 ,,0,0,8.342748613,0.0000 ,1.0000 ,,,
城一5G朝阳胜古南里37号楼1H,116.40501,39.96999,304,3.51,75.39,0.0445 ,0.9902 ,,680,6.09,5.873727228,0.5090 ,0.9990 ,,对外经贸大学,
城一5G朝阳京承高速K7410出京1H,116.471851,40.037041,2624,4.96,1.68,0.7471 ,0.9886 ,,5743,9.97,0.030986004,0.9970 ,0.9930 ,,,
城三5G海淀地铁16号线肖家河站1HS,116.276617,40.019337,466,4.39,55.28,0.0735 ,0.9996 ,,1967,10.85,10.01779086,0.5200 ,1.0000 ,,北京地铁16号线,
城二5G丰台鞍钢玉蜓宾馆1H,116.411811,39.869211,3001,11.17,38.07,0.2268 ,0.9973 ,,7369,42.77,5.115760476,0.8930 ,1.0000 ,,北京龙潭湖景区,
顺义5G机场T3C西侧廊桥1H,116.607073,40.054311,1696,26.53,61.1,0.3027 ,0.9892 ,,3327,45,7.623020136,0.8550 ,0.9960 ,,,
大兴5G亦庄兴海路西头1H,116.476811,39.751711,420,3.87,14.6,0.2093 ,0.9884 ,,861,11.08,2.126111423,0.8390 ,0.9960 ,,,
大兴5G北野场村1H,116.45063,39.7233,1585,12.39,21.95,0.3608 ,0.9884 ,,2793,14.97,4.211068443,0.7800 ,0.9740 ,,,
城二5G丰台龙福宫宾馆1Z,116.31966,39.86781,423,12.28,55.58,0.1809 ,,,507,16.03,8.310585501,0.6590 ,0.9900 ,,北京红莲商务中心,
城一5G朝阳北苑域清街1H,116.358986,40.016369,453,12.67,33.52,0.2744 ,0.9945 ,,637,10.06,1.313337551,0.8850 ,0.9990 ,,,
城二5G丰台青龙路3号1Z,116.087002,39.809979,667,1.87,1.36,0.5796 ,0.9683 ,,1191,30.4,2.002786925,0.9380 ,0.9630 ,,,
城一5G朝阳王村路博源仓储1H,116.521388,39.850128,603,8.86,55.34,0.1381 ,0.9902 ,,1190,10.48,9.821450568,0.5160 ,1.0000 ,,,
城一5G朝阳吕家营古家具市场1H,116.463333,39.836388,1018,5.37,32.93,0.1402 ,0.9986 ,,2527,6.19,5.026698033,0.5520 ,0.9990 ,,北京小红门商圈,
顺义5G楼台村1H,116.589128,40.034024,3017,26.12,26.91,0.4925 ,0.9943 ,,6552,23.33,6.190057545,0.7900 ,1.0000 ,,首都机场高速,
城二5G西城招商国际大厦1Z,116.35581,39.90441,503,1.89,8.16,0.1877 ,0.9905 ,,109,2.08,4.369257121,0.3220 ,1.0000 ,,金融街,
城三5G海淀远洋风景1Z,116.355491,39.944831,0,0,10.13,0.0000 ,,,10230,45.82,4.399400343,0.9120 ,0.9900 ,,,
城一5G朝阳万象新天202号楼1H,116.589517,39.930689,0,0,48.18,0.0000 ,,,0,0,8.414448232,0.0000 ,0.9880 ,,,
通州5G寨里村2H,116.648501,40.000855,0,0,19.32,0.0000 ,,,0,0,1.997193968,0.0000 ,0.9860 ,,,
城二5G东城东单北大街W20006小灯杆1H,116.411717,39.912288,946,3.54,94.31,0.0362 ,0.9885 ,,2954,15.31,17.26806584,0.4700 ,0.9990 ,,北京协和医院,
密云5G经信委1H,116.848551,40.374691,446,11.14,29.08,0.2771 ,0.9937 ,,660,13.85,3.790938652,0.7850 ,0.9980 ,,首都密云生态涵养典范区,
城二5G丰台悦邻购物商场1Z,116.303582,39.892923,4333,0,40.92,0.0000 ,,,9177,56.61,9.255716954,0.8590 ,0.9980 ,,北京牛街回民区,
城二5G西城北京移动月坛办公区1ZM,116.347342,39.918843,103,111.09,180.92,0.3804 ,0.9904 ,,123,42.49,4.038015356,0.9130 ,1.0000 ,,金融街,
城三5G海淀中科院软件所ZTE26G,116.329783,39.979062,2022,13.93,18.36,0.4314 ,,,4635,20.9,5.456510999,0.7930 ,0.9650 ,,,
城二5G西城百万庄大街21号院2号楼1Z,116.340011,39.927751,11684,33.71,12.35,0.7319 ,0.9905 ,,21227,90.25,1.064807674,0.9880 ,1.0000 ,,金融街,
城一5G朝阳联合大学灯杆1H,116.42297,39.98779,5916,4.85,73.91,0.0616 ,0.9984 ,,7099,3.73,5.718745503,0.3940 ,1.0000 ,,对外经贸大学,
城二5G东城银河SOHO1HM,116.427681,39.919448,447,1.61,129.44,0.0123 ,0.9776 ,,536,12.46,30.15126923,0.2920 ,0.9990 ,,,
城二5G丰台刘家窑桥西神鸿1H,116.412964,39.856552,3487,20.02,103.64,0.1619 ,0.9987 ,,5427,15.43,12.12098058,0.5600 ,0.9990 ,,,
城一5G朝阳双桥车辆段1H,116.543961,39.899443,0,0,72.3,0.0000 ,,,1059,23.24,17.39447099,0.5720 ,0.9940 ,,,
大兴5G国际机场西南指廊D12杆1H,116.404144,39.507537,1409,42.03,32.78,0.5619 ,0.9984 ,,2771,44.57,8.441573057,0.8410 ,0.9980 ,,,
城二5G西城塔院1号楼歌华1H,116.373575,39.956327,326,3.78,35.67,0.0958 ,0.9996 ,,1200,5.85,9.776796654,0.3740 ,1.0000 ,,北京协和医院,
大兴5G友爱医院北1H,116.343311,39.720791,0,0,40.41,0.0000 ,,,1842,21.84,4.361723087,0.8340 ,0.9920 ,,,
城三5G海淀志新宾馆1Z,116.363191,39.988669,2071,9.54,34.44,0.2169 ,0.9951 ,,56,10.49,8.528059558,0.5520 ,1.0000 ,,,
城一5G朝阳金孔雀大厦1H,116.42583,39.94916,4066,23.19,46.68,0.3319 ,0.9978 ,,7537,19.72,9.379858383,0.6780 ,1.0000 ,,,
大兴5G亦庄北京京东商城360总部Lampsite1HM,116.557172,39.785726,290,1.62,25.4,0.0601 ,0.9928 ,,348,39.92,31.32508989,0.5600 ,1.0000 ,,,
房山5G阎村镇阎安西路1Z,116.079591,39.710514,407,4.42,1.09,0.8023 ,0.9926 ,,569,6.31,0.080847785,0.9870 ,0.9820 ,,,
大兴5G榆垡回迁房西南1H,116.291722,39.509047,1341,9.72,7.52,0.5636 ,0.9914 ,,2111,14.64,1.716751712,0.8950 ,0.9990 ,,,
城二5G西城椿树园18号1Z,116.372671,39.891651,4259,0,24.67,0.0000 ,0.9833 ,,1780,21.96,1.61860112,0.9310 ,1.0000 ,,前门,
大兴5G康泰园西侧1H,116.300555,39.755001,869,5.3,2.66,0.6657 ,0.9988 ,,1325,4.62,0.928469372,0.8330 ,1.0000 ,,,
大兴5G国际机场航站楼核心区25HM,116.408401,39.511206,214,16.34,318.42,0.0488 ,1.0000 ,,507,8.93,35.16697588,0.2020 ,1.0000 ,,大兴机场,
通州5G马驹桥辛屯小区北2H,116.542213,39.757512,0,0,118.7,0.0000 ,,,755,27.92,17.10134353,0.6200 ,0.9930 ,,,
城二5G西城三里河一区3号院1号楼铁通1Z,116.334661,39.915681,580,14,22.81,0.3803 ,0.9814 ,,892,17.71,3.464853144,0.8360 ,1.0000 ,,金融街,
城二5G西城虎坊路4号1Z,116.379021,39.887172,0,0,26.63,0.0000 ,,,0,0,3.655152352,0.0000 ,0.9900 ,,,
城一5G朝阳老君堂1H,116.511944,39.839166,187,8.77,28.64,0.2344 ,0.9976 ,,324,21.3,4.498927047,0.8260 ,1.0000 ,,北京小红门商圈,
城一5G朝阳四惠桥东北1H,116.484166,39.909166,6867,24.05,47.52,0.3361 ,0.9968 ,,17988,65.92,13.63052584,0.8290 ,0.9990 ,,,
昌平5G宏福汉能东1Z,116.361831,40.105208,706,14.38,15.86,0.4754 ,0.9905 ,,881,20.02,1.562732068,0.9280 ,1.0000 ,,,
